Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP,Avg MPG,Price_Category
Volkswagen,Gti,2013,Premium Unleaded (Recommended),200.0,4.0,Manual,Front Wheel Drive,4.0,"Hatchback,Performance",Compact,4Dr Hatchback,31,21,873,30995,26.0,Mid-Range
Volkswagen,Gti,2013,Premium Unleaded (Recommended),200.0,4.0,Manual,Front Wheel Drive,2.0,"Hatchback,Performance",Compact,2Dr Hatchback,31,21,873,30395,26.0,Mid-Range
Volkswagen,Gti,2013,Premium Unleaded (Recommended),200.0,4.0,Manual,Front Wheel Drive,4.0,"Hatchback,Performance",Compact,4Dr Hatchback,31,21,873,28795,26.0,Budget
Volkswagen,Gti,2013,Premium Unleaded (Recommended),200.0,4.0,Manual,Front Wheel Drive,4.0,"Hatchback,Performance",Compact,4Dr Hatchback,31,21,873,25095,26.0,Budget
Volkswagen,Gti,2013,Premium Unleaded (Recommended),200.0,4.0,Automated_Manual,Front Wheel Drive,4.0,"Hatchback,Performance",Compact,4Dr Hatchback,33,24,873,28395,28.5,Budget
Volkswagen,Gti,2013,Premium Unleaded (Recommended),200.0,4.0,Manual,Front Wheel Drive,4.0,"Hatchback,Performance",Compact,4Dr Hatchback,31,21,873,27295,26.0,Budget
Volkswagen,Gti,2013,Premium Unleaded (Recommended),200.0,4.0,Manual,Front Wheel Drive,2.0,"Hatchback,Performance",Compact,2Dr Hatchback,31,21,873,28195,26.0,Budget
Volkswagen,Gti,2013,Premium Unleaded (Recommended),200.0,4.0,Automated_Manual,Front Wheel Drive,2.0,"Hatchback,Performance",Compact,2Dr Hatchback,33,24,873,31495,28.5,Mid-Range
Volkswagen,Gti,2013,Premium Unleaded (Recommended),200.0,4.0,Manual,Front Wheel Drive,4.0,"Hatchback,Performance",Compact,4Dr Hatchback,31,21,873,24795,26.0,Budget
Volkswagen,Gti,2013,Premium Unleaded (Recommended),200.0,4.0,Automated_Manual,Front Wheel Drive,4.0,"Hatchback,Performance",Compact,4Dr Hatchback,33,24,873,26195,28.5,Budget
Volkswagen,Gti,2013,Premium Unleaded (Recommended),200.0,4.0,Automated_Manual,Front Wheel Drive,4.0,"Hatchback,Performance",Compact,4Dr Hatchback,33,24,873,32095,28.5,Mid-Range
Volkswagen,Gti,2013,Premium Unleaded (Recommended),200.0,4.0,Automated_Manual,Front Wheel Drive,2.0,"Hatchback,Performance",Compact,2Dr Hatchback,33,24,873,27895,28.5,Budget
Volkswagen,Gti,2013,Premium Unleaded (Recommended),200.0,4.0,Automated_Manual,Front Wheel Drive,2.0,"Hatchback,Performance",Compact,2Dr Hatchback,33,24,873,29295,28.5,Budget
Volkswagen,Gti,2013,Premium Unleaded (Recommended),200.0,4.0,Manual,Front Wheel Drive,2.0,"Hatchback,Performance",Compact,2Dr Hatchback,31,21,873,26795,26.0,Budget
Volkswagen,Gti,2014,Premium Unleaded (Recommended),200.0,4.0,Automated_Manual,Front Wheel Drive,4.0,"Hatchback,Performance",Compact,4Dr Hatchback,33,24,873,26195,28.5,Budget
Volkswagen,Gti,2014,Premium Unleaded (Recommended),200.0,4.0,Manual,Front Wheel Drive,4.0,"Hatchback,Performance",Compact,4Dr Hatchback,31,21,873,29695,26.0,Budget
Volkswagen,Gti,2014,Premium Unleaded (Recommended),200.0,4.0,Manual,Front Wheel Drive,4.0,"Hatchback,Performance",Compact,4Dr Hatchback,31,21,873,25095,26.0,Budget
Volkswagen,Gti,2014,Premium Unleaded (Recommended),200.0,4.0,Automated_Manual,Front Wheel Drive,4.0,"Hatchback,Performance",Compact,4Dr Hatchback,33,24,873,30795,28.5,Mid-Range
Pontiac,Gto,2004,Premium Unleaded (Required),350.0,8.0,Automatic,Rear Wheel Drive,2.0,High-Performance,Midsize,Coupe,20,15,210,31795,17.5,Mid-Range
Pontiac,Gto,2005,Premium Unleaded (Required),400.0,8.0,Automatic,Rear Wheel Drive,2.0,High-Performance,Midsize,Coupe,19,14,210,32295,16.5,Mid-Range
Pontiac,Gto,2006,Premium Unleaded (Required),400.0,8.0,Automatic,Rear Wheel Drive,2.0,High-Performance,Midsize,Coupe,19,14,210,31290,16.5,Mid-Range
Lexus,Gx 460,2015,Premium Unleaded (Required),301.0,8.0,Automatic,Four Wheel Drive,4.0,Luxury,Midsize,4Dr Suv,20,15,454,49485,17.5,Mid-Range
Lexus,Gx 460,2015,Premium Unleaded (Required),301.0,8.0,Automatic,Four Wheel Drive,4.0,Luxury,Midsize,4Dr Suv,20,15,454,61115,17.5,Premium
Lexus,Gx 460,2016,Premium Unleaded (Required),301.0,8.0,Automatic,Four Wheel Drive,4.0,Luxury,Midsize,4Dr Suv,20,15,454,50780,17.5,Mid-Range
Lexus,Gx 460,2016,Premium Unleaded (Required),301.0,8.0,Automatic,Four Wheel Drive,4.0,Luxury,Midsize,4Dr Suv,20,15,454,62155,17.5,Premium
Lexus,Gx 460,2017,Premium Unleaded (Required),301.0,8.0,Automatic,Four Wheel Drive,4.0,Luxury,Midsize,4Dr Suv,18,15,454,51280,16.5,Mid-Range
Lexus,Gx 460,2017,Premium Unleaded (Required),301.0,8.0,Automatic,Four Wheel Drive,4.0,Luxury,Midsize,4Dr Suv,18,15,454,62980,16.5,Premium
Lexus,Gx 470,2007,Regular Unleaded,263.0,8.0,Automatic,Four Wheel Drive,4.0,Luxury,Midsize,4Dr Suv,18,14,454,46635,16.0,Mid-Range
Lexus,Gx 470,2008,Premium Unleaded (Required),263.0,8.0,Automatic,Four Wheel Drive,4.0,Luxury,Midsize,4Dr Suv,18,14,454,47315,16.0,Mid-Range
Lexus,Gx 470,2009,Premium Unleaded (Required),263.0,8.0,Automatic,Four Wheel Drive,4.0,Luxury,Midsize,4Dr Suv,18,14,454,47615,16.0,Mid-Range
Hummer,H3,2008,Regular Unleaded,242.0,5.0,Manual,Four Wheel Drive,4.0,Luxury,Midsize,4Dr Suv,18,13,130,39290,15.5,Mid-Range
Hummer,H3,2008,Regular Unleaded,242.0,5.0,Manual,Four Wheel Drive,4.0,Luxury,Midsize,4Dr Suv,18,13,130,30995,15.5,Mid-Range
Hummer,H3,2008,Regular Unleaded,300.0,8.0,Automatic,Four Wheel Drive,4.0,Luxury,Midsize,4Dr Suv,16,13,130,39560,14.5,Mid-Range
Hummer,H3,2009,Regular Unleaded,242.0,5.0,Manual,Four Wheel Drive,4.0,Luxury,Midsize,4Dr Suv,18,14,130,33390,16.0,Mid-Range
Hummer,H3,2009,Regular Unleaded,242.0,5.0,Automatic,Four Wheel Drive,4.0,Luxury,Midsize,4Dr Suv,18,14,130,43130,16.0,Mid-Range
Hummer,H3,2009,Regular Unleaded,300.0,8.0,Automatic,Four Wheel Drive,4.0,Luxury,Midsize,4Dr Suv,16,13,130,41705,14.5,Mid-Range
Hummer,H3,2010,Flex-Fuel (Unleaded/E85),300.0,8.0,Automatic,Four Wheel Drive,4.0,"Flex Fuel,Luxury",Midsize,4Dr Suv,16,13,130,41705,14.5,Mid-Range
Hummer,H3,2010,Regular Unleaded,239.0,5.0,Manual,Four Wheel Drive,4.0,Luxury,Midsize,4Dr Suv,18,14,130,33390,16.0,Mid-Range
Hummer,H3,2010,Regular Unleaded,239.0,5.0,Automatic,Four Wheel Drive,4.0,Luxury,Midsize,4Dr Suv,18,14,130,38365,16.0,Mid-Range
Hummer,H3,2010,Regular Unleaded,239.0,5.0,Manual,Four Wheel Drive,4.0,"Flex Fuel,Luxury",Midsize,4Dr Suv,18,14,130,35960,16.0,Mid-Range
Hummer,H3T,2009,Regular Unleaded,239.0,5.0,Manual,Four Wheel Drive,4.0,"Crossover,Luxury",Compact,Crew Cab Pickup,18,14,130,30750,16.0,Mid-Range
Hummer,H3T,2009,Regular Unleaded,300.0,8.0,Automatic,Four Wheel Drive,4.0,"Crossover,Luxury",Compact,Crew Cab Pickup,16,13,130,36015,14.5,Mid-Range
Hummer,H3T,2010,Flex-Fuel (Unleaded/E85),300.0,8.0,Automatic,Four Wheel Drive,4.0,"Crossover,Flex Fuel,Luxury",Compact,Crew Cab Pickup,16,13,130,39205,14.5,Mid-Range
Hummer,H3T,2010,Regular Unleaded,239.0,5.0,Manual,Four Wheel Drive,4.0,"Crossover,Flex Fuel,Luxury",Compact,Crew Cab Pickup,18,14,130,30915,16.0,Mid-Range
Hummer,H3T,2010,Regular Unleaded,239.0,5.0,Automatic,Four Wheel Drive,4.0,"Crossover,Flex Fuel,Luxury",Compact,Crew Cab Pickup,18,14,130,36355,16.0,Mid-Range
Hummer,H3T,2010,Flex-Fuel (Unleaded/E85),300.0,8.0,Automatic,Four Wheel Drive,4.0,"Crossover,Flex Fuel,Luxury",Compact,Crew Cab Pickup,16,13,130,35680,14.5,Mid-Range
Hummer,H3T,2010,Regular Unleaded,239.0,5.0,Manual,Four Wheel Drive,4.0,"Crossover,Flex Fuel,Luxury",Compact,Crew Cab Pickup,18,14,130,33485,16.0,Mid-Range
Chevrolet,Hhr,2009,Flex-Fuel (Unleaded/E85),155.0,4.0,Automatic,Front Wheel Drive,4.0,Flex Fuel,Compact,Wagon,30,22,1385,20720,26.0,Budget
Chevrolet,Hhr,2009,Premium Unleaded (Recommended),260.0,4.0,Manual,Front Wheel Drive,4.0,"Factory Tuner,Performance",Compact,Wagon,29,21,1385,25135,25.0,Budget
Chevrolet,Hhr,2009,Flex-Fuel (Unleaded/E85),155.0,4.0,Manual,Front Wheel Drive,4.0,Flex Fuel,Compact,Wagon,32,22,1385,18720,27.0,Budget
Chevrolet,Hhr,2009,Premium Unleaded (Recommended),260.0,4.0,Manual,Front Wheel Drive,4.0,"Factory Tuner,Performance",Compact,Wagon,29,21,1385,24815,25.0,Budget
Chevrolet,Hhr,2009,Flex-Fuel (Unleaded/E85),155.0,4.0,Manual,Front Wheel Drive,4.0,Flex Fuel,Compact,Wagon,32,22,1385,19030,27.0,Budget
Chevrolet,Hhr,2009,Flex-Fuel (Unleaded/E85),155.0,4.0,Automatic,Front Wheel Drive,4.0,Flex Fuel,Compact,Wagon,30,22,1385,21030,26.0,Budget
Chevrolet,Hhr,2010,Flex-Fuel (Unleaded/E85),155.0,4.0,Manual,Front Wheel Drive,4.0,Flex Fuel,Compact,Wagon,32,22,1385,20030,27.0,Budget
Chevrolet,Hhr,2010,Flex-Fuel (Unleaded/E85),155.0,4.0,Manual,Front Wheel Drive,4.0,Flex Fuel,Compact,Wagon,32,22,1385,18720,27.0,Budget
Chevrolet,Hhr,2010,Premium Unleaded (Recommended),260.0,4.0,Manual,Front Wheel Drive,4.0,"Factory Tuner,Performance",Compact,Wagon,29,21,1385,26255,25.0,Budget
Chevrolet,Hhr,2010,Flex-Fuel (Unleaded/E85),155.0,4.0,Manual,Front Wheel Drive,4.0,Flex Fuel,Compact,Wagon,32,22,1385,19720,27.0,Budget
Chevrolet,Hhr,2010,Flex-Fuel (Unleaded/E85),155.0,4.0,Manual,Front Wheel Drive,4.0,Flex Fuel,Compact,Wagon,32,22,1385,19030,27.0,Budget
Chevrolet,Hhr,2011,Flex-Fuel (Unleaded/E85),155.0,4.0,Manual,Front Wheel Drive,4.0,Flex Fuel,Compact,Wagon,32,22,1385,18720,27.0,Budget
Chevrolet,Hhr,2011,Flex-Fuel (Unleaded/E85),155.0,4.0,Manual,Front Wheel Drive,4.0,Flex Fuel,Compact,Wagon,32,22,1385,19030,27.0,Budget
Chevrolet,Hhr,2011,Flex-Fuel (Unleaded/E85),155.0,4.0,Manual,Front Wheel Drive,4.0,Flex Fuel,Compact,Wagon,32,22,1385,19720,27.0,Budget
Toyota,Highlander Hybrid,2014,Regular Unleaded,280.0,6.0,Automatic,All Wheel Drive,4.0,"Crossover,Hybrid",Midsize,4Dr Suv,28,27,2031,47300,27.5,Mid-Range
Toyota,Highlander Hybrid,2014,Regular Unleaded,280.0,6.0,Automatic,All Wheel Drive,4.0,"Crossover,Hybrid",Midsize,4Dr Suv,28,27,2031,49790,27.5,Mid-Range
Toyota,Highlander Hybrid,2015,Regular Unleaded,280.0,6.0,Automatic,All Wheel Drive,4.0,"Crossover,Hybrid",Midsize,4Dr Suv,28,27,2031,47850,27.5,Mid-Range
Toyota,Highlander Hybrid,2015,Regular Unleaded,280.0,6.0,Automatic,All Wheel Drive,4.0,"Crossover,Hybrid",Midsize,4Dr Suv,28,27,2031,50340,27.5,Mid-Range
Toyota,Highlander Hybrid,2016,Regular Unleaded,280.0,6.0,Automatic,All Wheel Drive,4.0,"Crossover,Hybrid",Midsize,4Dr Suv,28,27,2031,50485,27.5,Mid-Range
Toyota,Highlander Hybrid,2016,Regular Unleaded,280.0,6.0,Automatic,All Wheel Drive,4.0,"Crossover,Hybrid",Midsize,4Dr Suv,28,27,2031,47870,27.5,Mid-Range
Toyota,Highlander,2015,Regular Unleaded,270.0,6.0,Automatic,All Wheel Drive,4.0,Crossover,Midsize,4Dr Suv,24,18,2031,34750,21.0,Mid-Range
Toyota,Highlander,2015,Regular Unleaded,270.0,6.0,Automatic,Front Wheel Drive,4.0,Crossover,Midsize,4Dr Suv,25,19,2031,31070,22.0,Mid-Range
Toyota,Highlander,2015,Regular Unleaded,270.0,6.0,Automatic,All Wheel Drive,4.0,Crossover,Midsize,4Dr Suv,24,18,2031,44140,21.0,Mid-Range
Toyota,Highlander,2015,Regular Unleaded,270.0,6.0,Automatic,All Wheel Drive,4.0,Crossover,Midsize,4Dr Suv,24,18,2031,38050,21.0,Mid-Range
Toyota,Highlander,2015,Regular Unleaded,270.0,6.0,Automatic,All Wheel Drive,4.0,Crossover,Midsize,4Dr Suv,24,18,2031,41650,21.0,Mid-Range
Toyota,Highlander,2015,Regular Unleaded,270.0,6.0,Automatic,Front Wheel Drive,4.0,Crossover,Midsize,4Dr Suv,25,19,2031,42680,22.0,Mid-Range
Toyota,Highlander,2015,Regular Unleaded,270.0,6.0,Automatic,All Wheel Drive,4.0,Crossover,Midsize,4Dr Suv,24,18,2031,32530,21.0,Mid-Range
Toyota,Highlander,2015,Regular Unleaded,185.0,4.0,Automatic,Front Wheel Drive,4.0,Crossover,Midsize,4Dr Suv,25,20,2031,29765,22.5,Budget
Toyota,Highlander,2015,Regular Unleaded,270.0,6.0,Automatic,Front Wheel Drive,4.0,Crossover,Midsize,4Dr Suv,25,19,2031,33290,22.0,Mid-Range
Toyota,Highlander,2015,Regular Unleaded,270.0,6.0,Automatic,Front Wheel Drive,4.0,Crossover,Midsize,4Dr Suv,25,19,2031,36590,22.0,Mid-Range
Toyota,Highlander,2015,Regular Unleaded,270.0,6.0,Automatic,Front Wheel Drive,4.0,Crossover,Midsize,4Dr Suv,25,19,2031,40190,22.0,Mid-Range
Toyota,Highlander,2016,Regular Unleaded,270.0,6.0,Automatic,Front Wheel Drive,4.0,Crossover,Midsize,4Dr Suv,25,19,2031,34395,22.0,Mid-Range
Toyota,Highlander,2016,Regular Unleaded,270.0,6.0,Automatic,All Wheel Drive,4.0,Crossover,Midsize,4Dr Suv,24,18,2031,38775,21.0,Mid-Range
Toyota,Highlander,2016,Regular Unleaded,185.0,4.0,Automatic,Front Wheel Drive,4.0,Crossover,Midsize,4Dr Suv,25,20,2031,30490,22.5,Mid-Range
Toyota,Highlander,2016,Regular Unleaded,270.0,6.0,Automatic,All Wheel Drive,4.0,Crossover,Midsize,4Dr Suv,24,18,2031,42375,21.0,Mid-Range
Toyota,Highlander,2016,Regular Unleaded,270.0,6.0,Automatic,All Wheel Drive,4.0,Crossover,Midsize,4Dr Suv,24,18,2031,44990,21.0,Mid-Range
Toyota,Highlander,2016,Regular Unleaded,270.0,6.0,Automatic,All Wheel Drive,4.0,Crossover,Midsize,4Dr Suv,24,18,2031,33475,21.0,Mid-Range
Toyota,Highlander,2016,Regular Unleaded,270.0,6.0,Automatic,Front Wheel Drive,4.0,Crossover,Midsize,4Dr Suv,25,19,2031,43530,22.0,Mid-Range
Toyota,Highlander,2016,Regular Unleaded,270.0,6.0,Automatic,Front Wheel Drive,4.0,Crossover,Midsize,4Dr Suv,25,19,2031,32015,22.0,Mid-Range
Toyota,Highlander,2016,Regular Unleaded,270.0,6.0,Automatic,Front Wheel Drive,4.0,Crossover,Midsize,4Dr Suv,25,19,2031,40915,22.0,Mid-Range
Toyota,Highlander,2016,Regular Unleaded,270.0,6.0,Automatic,All Wheel Drive,4.0,Crossover,Midsize,4Dr Suv,24,18,2031,35855,21.0,Mid-Range
Toyota,Highlander,2016,Regular Unleaded,270.0,6.0,Automatic,Front Wheel Drive,4.0,Crossover,Midsize,4Dr Suv,25,19,2031,37315,22.0,Mid-Range
Plymouth,Horizon,1990,Regular Unleaded,93.0,4.0,Manual,Front Wheel Drive,4.0,Hatchback,Compact,4Dr Hatchback,31,22,535,2000,26.5,Budget
Honda,Hr-V,2016,Regular Unleaded,141.0,4.0,Automatic,Front Wheel Drive,4.0,Crossover,Compact,4Dr Suv,35,28,2202,22065,31.5,Budget
Honda,Hr-V,2016,Regular Unleaded,141.0,4.0,Automatic,All Wheel Drive,4.0,Crossover,Compact,4Dr Suv,32,27,2202,23365,29.5,Budget
Honda,Hr-V,2016,Regular Unleaded,141.0,4.0,Automatic,Front Wheel Drive,4.0,Crossover,Compact,4Dr Suv,35,28,2202,20015,31.5,Budget
Honda,Hr-V,2016,Regular Unleaded,141.0,4.0,Automatic,All Wheel Drive,4.0,Crossover,Compact,4Dr Suv,32,27,2202,25990,29.5,Budget
Honda,Hr-V,2016,Regular Unleaded,141.0,4.0,Automatic,All Wheel Drive,4.0,Crossover,Compact,4Dr Suv,32,27,2202,21315,29.5,Budget
Honda,Hr-V,2016,Regular Unleaded,141.0,4.0,Automatic,Front Wheel Drive,4.0,Crossover,Compact,4Dr Suv,35,28,2202,24690,31.5,Budget
Honda,Hr-V,2016,Regular Unleaded,141.0,4.0,Manual,Front Wheel Drive,4.0,Crossover,Compact,4Dr Suv,34,25,2202,19215,29.5,Budget
Honda,Hr-V,2016,Regular Unleaded,141.0,4.0,Manual,Front Wheel Drive,4.0,Crossover,Compact,4Dr Suv,34,25,2202,21265,29.5,Budget
Honda,Hr-V,2017,Regular Unleaded,141.0,4.0,Automatic,Front Wheel Drive,4.0,Crossover,Compact,4Dr Suv,34,28,2202,22215,31.0,Budget
Honda,Hr-V,2017,Regular Unleaded,141.0,4.0,Automatic,All Wheel Drive,4.0,Crossover,Compact,4Dr Suv,31,27,2202,23515,29.0,Budget
Honda,Hr-V,2017,Regular Unleaded,141.0,4.0,Automatic,Front Wheel Drive,4.0,Crossover,Compact,4Dr Suv,34,28,2202,20165,31.0,Budget
Honda,Hr-V,2017,Regular Unleaded,141.0,4.0,Automatic,All Wheel Drive,4.0,Crossover,Compact,4Dr Suv,31,27,2202,26140,29.0,Budget
Honda,Hr-V,2017,Regular Unleaded,141.0,4.0,Automatic,Front Wheel Drive,4.0,Crossover,Compact,4Dr Suv,34,28,2202,24840,31.0,Budget
Honda,Hr-V,2017,Regular Unleaded,141.0,4.0,Manual,Front Wheel Drive,4.0,Crossover,Compact,4Dr Suv,33,25,2202,19365,29.0,Budget
Honda,Hr-V,2017,Regular Unleaded,141.0,4.0,Automatic,All Wheel Drive,4.0,Crossover,Compact,4Dr Suv,31,27,2202,21465,29.0,Budget
Honda,Hr-V,2017,Regular Unleaded,141.0,4.0,Manual,Front Wheel Drive,4.0,Crossover,Compact,4Dr Suv,33,25,2202,21415,29.0,Budget
Lexus,Hs 250H,2010,Regular Unleaded,187.0,4.0,Automatic,Front Wheel Drive,4.0,"Luxury,Hybrid",Midsize,Sedan,34,35,454,34650,34.5,Mid-Range
Lexus,Hs 250H,2010,Regular Unleaded,187.0,4.0,Automatic,Front Wheel Drive,4.0,"Luxury,Hybrid",Midsize,Sedan,34,35,454,37420,34.5,Mid-Range
Lexus,Hs 250H,2011,Regular Unleaded,187.0,4.0,Automatic,Front Wheel Drive,4.0,"Luxury,Hybrid",Midsize,Sedan,34,35,454,39100,34.5,Mid-Range
Lexus,Hs 250H,2011,Regular Unleaded,187.0,4.0,Automatic,Front Wheel Drive,4.0,"Luxury,Hybrid",Midsize,Sedan,34,35,454,36330,34.5,Mid-Range
Lexus,Hs 250H,2012,Regular Unleaded,187.0,4.0,Automatic,Front Wheel Drive,4.0,"Luxury,Hybrid",Midsize,Sedan,34,35,454,39800,34.5,Mid-Range
Lexus,Hs 250H,2012,Regular Unleaded,187.0,4.0,Automatic,Front Wheel Drive,4.0,"Luxury,Hybrid",Midsize,Sedan,34,35,454,37030,34.5,Mid-Range
Mitsubishi,I-Miev,2014,Electric,239.0,6.0,Direct_Drive,Rear Wheel Drive,4.0,Hatchback,Compact,4Dr Hatchback,99,126,436,22995,112.5,Budget
Mitsubishi,I-Miev,2016,Electric,66.0,6.0,Direct_Drive,Rear Wheel Drive,4.0,Hatchback,Compact,4Dr Hatchback,99,126,436,22995,112.5,Budget
Mitsubishi,I-Miev,2017,Electric,66.0,6.0,Direct_Drive,Rear Wheel Drive,4.0,Hatchback,Compact,4Dr Hatchback,102,121,436,22995,111.5,Budget
Infiniti,I30,1999,Regular Unleaded,190.0,6.0,Automatic,Front Wheel Drive,4.0,Luxury,Midsize,Sedan,25,18,190,2288,21.5,Budget
Infiniti,I30,1999,Regular Unleaded,190.0,6.0,Manual,Front Wheel Drive,4.0,"Luxury,Performance",Midsize,Sedan,24,19,190,2433,21.5,Budget
Infiniti,I30,2000,Regular Unleaded,227.0,6.0,Automatic,Front Wheel Drive,4.0,"Luxury,Performance",Midsize,Sedan,25,17,190,2648,21.0,Budget
Infiniti,I30,2000,Regular Unleaded,227.0,6.0,Automatic,Front Wheel Drive,4.0,"Luxury,Performance",Midsize,Sedan,25,17,190,2552,21.0,Budget
Infiniti,I30,2001,Premium Unleaded (Required),227.0,6.0,Automatic,Front Wheel Drive,4.0,"Luxury,Performance",Midsize,Sedan,24,17,190,31790,20.5,Mid-Range
Infiniti,I30,2001,Premium Unleaded (Required),227.0,6.0,Automatic,Front Wheel Drive,4.0,"Luxury,Performance",Midsize,Sedan,24,17,190,29715,20.5,Budget
Infiniti,I35,2002,Premium Unleaded (Required),255.0,6.0,Automatic,Front Wheel Drive,4.0,"Luxury,Performance",Midsize,Sedan,24,17,190,28750,20.5,Budget
Infiniti,I35,2003,Premium Unleaded (Required),255.0,6.0,Automatic,Front Wheel Drive,4.0,"Luxury,Performance",Midsize,Sedan,24,17,190,29100,20.5,Budget
Infiniti,I35,2004,Regular Unleaded,255.0,6.0,Automatic,Front Wheel Drive,4.0,"Luxury,Performance",Midsize,Sedan,24,17,190,30600,20.5,Mid-Range
Bmw,I3,2015,Electric,170.0,0.0,Direct_Drive,Rear Wheel Drive,4.0,"Hatchback,Luxury",Compact,4Dr Hatchback,111,137,3916,42400,124.0,Mid-Range
Bmw,I3,2016,Electric,170.0,0.0,Direct_Drive,Rear Wheel Drive,4.0,"Hatchback,Luxury",Compact,4Dr Hatchback,111,137,3916,42400,124.0,Mid-Range
Bmw,I3,2017,Electric,170.0,0.0,Direct_Drive,Rear Wheel Drive,4.0,"Hatchback,Luxury",Compact,4Dr Hatchback,111,137,3916,42400,124.0,Mid-Range
Bmw,I3,2017,Electric,170.0,0.0,Direct_Drive,Rear Wheel Drive,4.0,"Hatchback,Luxury",Compact,4Dr Hatchback,106,129,3916,43600,117.5,Mid-Range
Scion,Ia,2016,Regular Unleaded,106.0,4.0,Automatic,Front Wheel Drive,4.0,Unknown,Compact,Sedan,42,33,105,16800,37.5,Budget
Scion,Ia,2016,Regular Unleaded,106.0,4.0,Manual,Front Wheel Drive,4.0,Unknown,Compact,Sedan,41,31,105,15700,36.0,Budget
Acura,Ilx Hybrid,2014,Premium Unleaded (Recommended),111.0,4.0,Automatic,Front Wheel Drive,4.0,"Luxury,Hybrid",Compact,Sedan,38,39,204,28900,38.5,Budget
Acura,Ilx Hybrid,2014,Premium Unleaded (Recommended),111.0,4.0,Automatic,Front Wheel Drive,4.0,"Luxury,Hybrid",Compact,Sedan,38,39,204,34600,38.5,Mid-Range
Acura,Ilx,2015,Premium Unleaded (Recommended),201.0,4.0,Manual,Front Wheel Drive,4.0,"Luxury,Performance",Compact,Sedan,31,22,204,29350,26.5,Budget
Acura,Ilx,2015,Premium Unleaded (Recommended),150.0,4.0,Automatic,Front Wheel Drive,4.0,Luxury,Compact,Sedan,35,24,204,31750,29.5,Mid-Range
Acura,Ilx,2015,Premium Unleaded (Recommended),150.0,4.0,Automatic,Front Wheel Drive,4.0,Luxury,Compact,Sedan,35,24,204,29350,29.5,Budget
Acura,Ilx,2015,Premium Unleaded (Recommended),150.0,4.0,Automatic,Front Wheel Drive,4.0,Luxury,Compact,Sedan,35,24,204,27050,29.5,Budget
Acura,Ilx,2016,Premium Unleaded (Recommended),201.0,4.0,Automated_Manual,Front Wheel Drive,4.0,Luxury,Compact,Sedan,36,25,204,34890,30.5,Mid-Range
Acura,Ilx,2016,Premium Unleaded (Recommended),201.0,4.0,Automated_Manual,Front Wheel Drive,4.0,Luxury,Compact,Sedan,36,25,204,29900,30.5,Budget
Acura,Ilx,2016,Premium Unleaded (Recommended),201.0,4.0,Automated_Manual,Front Wheel Drive,4.0,Luxury,Compact,Sedan,36,25,204,29200,30.5,Budget
Acura,Ilx,2016,Premium Unleaded (Recommended),201.0,4.0,Automated_Manual,Front Wheel Drive,4.0,Luxury,Compact,Sedan,36,25,204,31890,30.5,Mid-Range
Acura,Ilx,2016,Premium Unleaded (Recommended),201.0,4.0,Automated_Manual,Front Wheel Drive,4.0,Luxury,Compact,Sedan,36,25,204,32900,30.5,Mid-Range
Acura,Ilx,2016,Premium Unleaded (Recommended),201.0,4.0,Automated_Manual,Front Wheel Drive,4.0,Luxury,Compact,Sedan,36,25,204,27900,30.5,Budget
Acura,Ilx,2017,Premium Unleaded (Recommended),201.0,4.0,Automated_Manual,Front Wheel Drive,4.0,Luxury,Compact,Sedan,35,25,204,32990,30.0,Mid-Range
Acura,Ilx,2017,Premium Unleaded (Recommended),201.0,4.0,Automated_Manual,Front Wheel Drive,4.0,Luxury,Compact,Sedan,35,25,204,29290,30.0,Budget
Acura,Ilx,2017,Premium Unleaded (Recommended),201.0,4.0,Automated_Manual,Front Wheel Drive,4.0,Luxury,Compact,Sedan,35,25,204,31980,30.0,Mid-Range
Acura,Ilx,2017,Premium Unleaded (Recommended),201.0,4.0,Automated_Manual,Front Wheel Drive,4.0,Luxury,Compact,Sedan,35,25,204,34980,30.0,Mid-Range
Acura,Ilx,2017,Premium Unleaded (Recommended),201.0,4.0,Automated_Manual,Front Wheel Drive,4.0,Luxury,Compact,Sedan,35,25,204,27990,30.0,Budget
Acura,Ilx,2017,Premium Unleaded (Recommended),201.0,4.0,Automated_Manual,Front Wheel Drive,4.0,Luxury,Compact,Sedan,35,25,204,29990,30.0,Budget
Chevrolet,Impala Limited,2014,Flex-Fuel (Unleaded/E85),300.0,6.0,Automatic,Front Wheel Drive,4.0,Flex Fuel,Large,Sedan,30,18,1385,26840,24.0,Budget
Chevrolet,Impala Limited,2014,Flex-Fuel (Unleaded/E85),300.0,6.0,Automatic,Front Wheel Drive,4.0,Flex Fuel,Large,Sedan,30,18,1385,25830,24.0,Budget
Chevrolet,Impala Limited,2014,Flex-Fuel (Unleaded/E85),300.0,6.0,Automatic,Front Wheel Drive,4.0,"Flex Fuel,Performance",Large,Sedan,30,18,1385,30535,24.0,Mid-Range
Chevrolet,Impala Limited,2015,Flex-Fuel (Unleaded/E85),300.0,6.0,Automatic,Front Wheel Drive,4.0,Flex Fuel,Large,Sedan,30,18,1385,26840,24.0,Budget
